asset_id,recorded_at,vibration,temperature,pressure,rms,kurtosis,peak_to_peak
AST-005,2003-11-16 10:46:24,0.484,57.38,6.559,0.07251,3.30842,0.35463
AST-005,2003-11-16 10:56:24,0.528,55.89,6.29,0.07393,2.77228,0.27644
AST-005,2003-11-16 11:06:24,0.447,54.01,6.746,0.07563,2.86267,0.40787
AST-005,2003-11-16 11:16:24,0.53,54.26,6.44,0.08016,3.06725,0.35879
AST-005,2003-11-16 11:26:24,0.607,54.83,6.485,0.0814,3.10277,0.29564
AST-005,2003-11-16 11:36:24,0.61,57.43,6.553,0.07551,2.93004,0.40153
AST-005,2003-11-16 11:46:24,0.531,54.92,6.424,0.07349,2.78277,0.34388
AST-005,2003-11-16 11:56:24,0.519,56.26,6.34,0.08455,2.8736,0.36868
AST-005,2003-11-16 12:06:24,0.461,55.2,6.694,0.08603,2.94031,0.34762
AST-005,2003-11-16 12:16:24,0.526,55.33,6.134,0.07885,3.0134,0.3885
AST-005,2003-11-16 12:26:24,0.563,55.96,6.529,0.0875,3.11871,0.42369
AST-005,2003-11-16 12:36:24,0.563,54.45,6.395,0.07506,3.04593,0.27954
AST-005,2003-11-16 12:46:24,0.537,56.54,6.725,0.07728,3.16504,0.3119
AST-005,2003-11-16 12:56:24,0.641,55.18,6.847,0.07801,3.07022,0.32047
AST-005,2003-11-16 13:06:24,0.565,56.32,6.52,0.07669,3.27436,0.31845
AST-005,2003-11-16 13:16:24,0.546,56.8,6.449,0.08972,2.87838,0.36418
AST-005,2003-11-16 13:26:24,0.643,57.52,6.583,0.0823,3.18862,0.39661
AST-005,2003-11-16 13:36:24,0.585,57.46,6.385,0.08605,2.90555,0.44302
AST-005,2003-11-16 13:46:24,0.603,55.72,6.568,0.0775,2.95666,0.36806
AST-005,2003-11-16 13:56:24,0.517,52.84,6.536,0.08079,2.8903,0.28353
AST-005,2003-11-16 14:06:24,0.581,57.19,6.413,0.08036,2.76686,0.39798
AST-005,2003-11-16 14:16:24,0.604,55.75,6.368,0.07914,2.92303,0.33724
AST-005,2003-11-16 14:26:24,0.597,56.55,6.546,0.08463,3.09558,0.33115
AST-005,2003-11-16 14:36:24,0.569,57.36,6.368,0.07928,2.97643,0.31194
AST-005,2003-11-16 14:46:24,0.511,56.5,6.497,0.08439,3.10247,0.43737
AST-005,2003-11-16 14:56:24,0.555,56.39,6.482,0.08217,2.86529,0.40794
AST-005,2003-11-16 15:06:24,0.598,59.71,6.455,0.08236,3.3175,0.36413
AST-005,2003-11-16 15:16:24,0.548,57.34,6.459,0.08051,3.00265,0.31485
AST-005,2003-11-16 15:26:24,0.526,58.26,6.404,0.08058,2.86799,0.34
AST-005,2003-11-16 15:36:24,0.597,56.88,6.59,0.07952,3.05429,0.41843
AST-005,2003-11-16 15:46:24,0.553,58.4,6.244,0.07528,3.18426,0.33672
AST-005,2003-11-16 15:56:24,0.58,60.1,6.783,0.09312,2.99283,0.44485
AST-005,2003-11-16 16:06:24,0.601,56.91,6.575,0.07731,2.6417,0.346
AST-005,2003-11-16 16:16:24,0.521,56.78,6.511,0.0732,2.90848,0.26508
AST-005,2003-11-16 16:26:24,0.597,58.74,6.328,0.08102,3.1399,0.35
AST-005,2003-11-16 16:36:24,0.565,56.75,6.374,0.08815,2.93311,0.45946
AST-005,2003-11-16 16:46:24,0.634,58.59,6.574,0.07884,3.11428,0.37005
AST-005,2003-11-16 16:56:24,0.582,59.92,6.586,0.08631,2.82241,0.38265
AST-005,2003-11-16 17:06:24,0.551,57.51,6.335,0.08267,3.06202,0.34661
AST-005,2003-11-16 17:16:24,0.588,57.73,6.421,0.08393,2.66378,0.34082
AST-005,2003-11-16 17:26:24,0.634,58.68,6.835,0.08878,2.94502,0.421
AST-005,2003-11-16 17:36:24,0.639,58.34,6.527,0.07528,2.70367,0.36684
AST-005,2003-11-16 17:46:24,0.538,58.67,6.389,0.07654,2.94248,0.38298
AST-005,2003-11-16 17:56:24,0.548,58.17,6.418,0.07532,3.10813,0.36937
AST-005,2003-11-16 18:06:24,0.564,59.9,6.51,0.0904,3.0476,0.34638
AST-005,2003-11-16 18:16:24,0.583,58.09,6.516,0.07944,2.82391,0.31695
AST-005,2003-11-16 18:26:24,0.623,56.97,6.717,0.08318,3.06038,0.35102
AST-005,2003-11-16 18:36:24,0.637,59.22,6.458,0.07909,3.34852,0.43172
AST-005,2003-11-16 18:46:24,0.526,57.58,6.226,0.0779,3.23763,0.36769
AST-005,2003-11-16 18:56:24,0.542,57.63,6.627,0.07932,2.86607,0.33809
AST-005,2003-11-16 19:06:24,0.511,60.17,6.193,0.08839,2.94553,0.33133
AST-005,2003-11-16 19:16:24,0.583,55.68,6.521,0.08395,3.02594,0.42611
AST-005,2003-11-16 19:26:24,0.489,54.91,6.413,0.08418,2.87111,0.42992
AST-005,2003-11-16 19:36:24,0.595,56.8,6.559,0.08305,3.14766,0.31048
AST-005,2003-11-16 19:46:24,0.572,60.84,6.546,0.07975,2.9534,0.3913
AST-005,2003-11-16 19:56:24,0.434,55.94,6.39,0.0914,3.02865,0.35442
AST-005,2003-11-16 20:06:24,0.551,57.21,6.21,0.0866,3.06345,0.31274
AST-005,2003-11-16 20:16:24,0.594,56.53,6.458,0.08185,2.87293,0.43865
AST-005,2003-11-16 20:26:24,0.605,58.07,6.364,0.07145,3.3717,0.36454
AST-005,2003-11-16 20:36:24,0.579,58.14,6.454,0.0847,3.14854,0.37107
AST-005,2003-11-16 20:46:24,0.571,58.62,6.565,0.08797,3.12475,0.34857
AST-005,2003-11-16 20:56:24,0.607,58.91,6.469,0.07579,2.9867,0.39595
AST-005,2003-11-16 21:06:24,0.541,57.22,6.421,0.07584,2.99779,0.40466
AST-005,2003-11-16 21:16:24,0.59,56.57,6.465,0.08256,2.77234,0.34928
AST-005,2003-11-16 21:26:24,0.604,57.06,6.484,0.09225,2.84977,0.48023
AST-005,2003-11-16 21:36:24,0.533,58.33,6.511,0.08035,2.99427,0.36966
AST-005,2003-11-16 21:46:24,0.642,56.33,6.491,0.08752,3.03125,0.38907
AST-005,2003-11-16 21:56:24,0.59,56.52,6.661,0.08368,2.98265,0.29845
AST-005,2003-11-16 22:06:24,0.575,56.85,6.526,0.08431,2.99384,0.35589
AST-005,2003-11-16 22:16:24,0.571,58.33,6.683,0.07624,3.10433,0.40784
AST-005,2003-11-16 22:26:24,0.635,54.09,6.378,0.08094,2.94205,0.28986
AST-005,2003-11-16 22:36:24,0.504,55.54,6.549,0.08318,3.22854,0.39077
AST-005,2003-11-16 22:46:24,0.497,54.82,6.506,0.08158,3.00502,0.38711
AST-005,2003-11-16 22:56:24,0.533,58.14,6.493,0.07437,2.80749,0.31077
AST-005,2003-11-16 23:06:24,0.525,55.78,6.327,0.08372,3.21009,0.44504
AST-005,2003-11-16 23:16:24,0.608,58.15,6.633,0.08248,2.82305,0.30177
AST-005,2003-11-16 23:26:24,0.593,57.1,6.264,0.0747,3.24855,0.4037
AST-005,2003-11-16 23:36:24,0.578,54.46,6.419,0.08133,3.28428,0.3124
AST-005,2003-11-16 23:46:24,0.579,57.51,6.426,0.08785,3.14617,0.46431
AST-005,2003-11-16 23:56:24,0.531,55.81,6.338,0.08025,2.90706,0.42089
AST-005,2003-11-17 00:06:24,0.62,54.55,6.402,0.08232,2.98313,0.36557
AST-005,2003-11-17 00:16:24,0.599,55.45,6.346,0.07967,2.758,0.42235
AST-005,2003-11-17 00:26:24,0.601,57.3,6.5,0.0934,2.79044,0.39624
AST-005,2003-11-17 00:36:24,0.442,55.07,6.461,0.07774,3.12575,0.30739
AST-005,2003-11-17 00:46:24,0.488,54.6,6.664,0.08363,3.07605,0.45339
AST-005,2003-11-17 00:56:24,0.492,55.35,6.729,0.09265,2.84301,0.37925
AST-005,2003-11-17 01:06:24,0.51,57.94,6.591,0.07762,2.84977,0.42003
AST-005,2003-11-17 01:16:24,0.499,56.01,6.364,0.07685,3.20507,0.37338
AST-005,2003-11-17 01:26:24,0.601,55.57,6.488,0.07652,3.0023,0.28244
AST-005,2003-11-17 01:36:24,0.533,54.9,6.277,0.08093,3.14906,0.31972
AST-005,2003-11-17 01:46:24,0.522,55.37,6.729,0.08107,2.84751,0.3732
AST-005,2003-11-17 01:56:24,0.508,56.96,6.732,0.07639,3.06532,0.35322
AST-005,2003-11-17 02:06:24,0.53,53.74,6.455,0.0777,3.03876,0.38935
AST-005,2003-11-17 02:16:24,0.54,57.03,6.156,0.07292,3.15649,0.39159
AST-005,2003-11-17 02:26:24,0.517,55.05,6.527,0.07329,2.83826,0.3648
AST-005,2003-11-17 02:36:24,0.522,55.25,6.559,0.08164,3.31537,0.35336
AST-005,2003-11-17 02:46:24,0.471,55.31,6.534,0.08006,3.01836,0.36854
AST-005,2003-11-17 02:56:24,0.509,56.26,6.438,0.07646,3.1542,0.32787
AST-005,2003-11-17 03:06:24,0.572,53.73,6.54,0.07797,3.12959,0.34444
AST-005,2003-11-17 03:16:24,0.52,54.46,6.539,0.08073,2.77012,0.37674
AST-005,2003-11-17 03:26:24,0.57,54.85,6.21,0.07191,3.03972,0.2971
AST-005,2003-11-17 03:36:24,0.493,54.11,6.342,0.07247,2.98677,0.27285
AST-005,2003-11-17 03:46:24,0.488,52.53,6.558,0.08102,3.03787,0.35831
AST-005,2003-11-17 03:56:24,0.577,54.24,6.359,0.07901,3.27792,0.30111
AST-005,2003-11-17 04:06:24,0.5,52.35,6.687,0.07826,2.82966,0.3806
AST-005,2003-11-17 04:16:24,0.516,53.48,6.581,0.08747,3.00497,0.33083
AST-005,2003-11-17 04:26:24,0.615,53.42,6.617,0.07492,3.08525,0.33684
AST-005,2003-11-17 04:36:24,0.535,53.34,6.45,0.07638,3.25981,0.39567
AST-005,2003-11-17 04:46:24,0.524,54.29,6.639,0.0864,2.97582,0.45923
AST-005,2003-11-17 04:56:24,0.482,52.99,6.341,0.07513,3.20404,0.32968
AST-005,2003-11-17 05:06:24,0.545,53.7,6.315,0.07313,3.19317,0.34514
AST-005,2003-11-17 05:16:24,0.462,54.18,6.659,0.07665,2.90573,0.41684
AST-005,2003-11-17 05:26:24,0.442,51.83,6.549,0.07752,2.65462,0.39232
AST-005,2003-11-17 05:36:24,0.551,54.4,6.167,0.08187,2.80323,0.35064
AST-005,2003-11-17 05:46:24,0.604,53.95,6.403,0.07386,2.94151,0.35891
AST-005,2003-11-17 05:56:24,0.499,53.65,6.494,0.07974,3.06124,0.34651
AST-005,2003-11-17 06:06:24,0.548,52.84,6.595,0.07262,3.40949,0.33178
AST-005,2003-11-17 06:16:24,0.538,55.05,6.327,0.08339,2.86452,0.29901
AST-005,2003-11-17 06:26:24,0.536,53.41,6.417,0.07948,3.07506,0.3799
AST-005,2003-11-17 06:36:24,0.42,53.59,6.485,0.07861,2.80274,0.37205
AST-005,2003-11-17 06:46:24,0.462,55.21,6.512,0.07344,3.16637,0.3062
AST-005,2003-11-17 06:56:24,0.505,51.0,6.411,0.07455,2.98209,0.35633
AST-005,2003-11-17 07:06:24,0.535,55.55,6.522,0.07033,3.11178,0.36376
AST-005,2003-11-17 07:16:24,0.541,56.08,6.35,0.08249,2.75998,0.419
AST-005,2003-11-17 07:26:24,0.459,52.65,6.536,0.08075,3.03442,0.35367
AST-005,2003-11-17 07:36:24,0.572,55.12,6.318,0.08022,3.29946,0.35478
AST-005,2003-11-17 07:46:24,0.545,54.91,6.469,0.08045,3.01356,0.36376
AST-005,2003-11-17 07:56:24,0.429,55.31,6.613,0.07989,2.79984,0.35094
AST-005,2003-11-17 08:06:24,0.492,52.26,6.599,0.08493,2.9891,0.38785
AST-005,2003-11-17 08:16:24,0.529,55.05,6.64,0.07134,3.2066,0.38083
AST-005,2003-11-17 08:26:24,0.578,53.24,6.518,0.08671,3.23552,0.3706
AST-005,2003-11-17 08:36:24,0.577,53.58,6.717,0.07146,3.19862,0.30188
AST-005,2003-11-17 08:46:24,0.581,53.84,6.544,0.07597,2.96566,0.36107
AST-005,2003-11-17 08:56:24,0.594,54.15,6.411,0.07786,3.02378,0.33108
AST-005,2003-11-17 09:06:24,0.446,55.13,6.719,0.07257,3.05971,0.34541
AST-005,2003-11-17 09:16:24,0.508,53.9,6.596,0.08213,2.86458,0.38816
AST-005,2003-11-17 09:26:24,0.528,54.52,6.495,0.08611,3.20329,0.46365
AST-005,2003-11-17 09:36:24,0.526,53.97,6.529,0.08746,2.79619,0.41285
AST-005,2003-11-17 09:46:24,0.511,55.8,6.594,0.07257,2.93101,0.3767
AST-005,2003-11-17 09:56:24,0.601,55.51,6.268,0.08237,2.77362,0.32903
AST-005,2003-11-17 10:06:24,0.514,56.29,6.376,0.06847,2.88322,0.3184
AST-005,2003-11-17 10:16:24,0.487,52.79,6.603,0.06566,3.03438,0.3122
AST-005,2003-11-17 10:26:24,0.467,53.75,6.417,0.08041,2.91558,0.28626
AST-005,2003-11-17 10:36:24,0.532,53.92,6.343,0.07135,3.14761,0.25824
AST-005,2003-11-17 10:46:24,0.548,55.41,6.223,0.07832,3.00432,0.34708
AST-005,2003-11-17 10:56:24,0.594,54.97,6.433,0.07805,3.08843,0.34245
AST-005,2003-11-17 11:06:24,0.553,57.43,6.54,0.06775,2.97152,0.27933
AST-005,2003-11-17 11:16:24,0.573,55.46,6.547,0.07276,3.26359,0.26408
AST-005,2003-11-17 11:26:24,0.527,54.62,6.556,0.07727,2.94146,0.3724
AST-005,2003-11-17 11:36:24,0.562,57.13,6.335,0.07604,3.36445,0.38668
AST-005,2003-11-17 11:46:24,0.544,55.16,6.586,0.08115,3.2141,0.36702
AST-005,2003-11-17 11:56:24,0.634,55.61,6.624,0.08064,3.13914,0.32633
AST-005,2003-11-17 12:06:24,0.494,56.39,6.384,0.07611,2.91649,0.34498
AST-005,2003-11-17 12:16:24,0.536,55.99,6.495,0.08287,3.33574,0.33065
AST-005,2003-11-17 12:26:24,0.582,56.31,6.497,0.07941,2.80916,0.42872
AST-005,2003-11-17 12:36:24,0.509,56.49,6.447,0.08023,3.20273,0.35181
AST-005,2003-11-17 12:46:24,0.622,57.69,6.495,0.07984,2.98072,0.4253
AST-005,2003-11-17 12:56:24,0.582,54.53,6.342,0.07915,3.02661,0.40445
AST-005,2003-11-17 13:06:24,0.55,56.58,6.684,0.0776,2.82465,0.35253
AST-005,2003-11-17 13:16:24,0.638,56.62,6.73,0.08168,2.87545,0.40241
AST-005,2003-11-17 13:26:24,0.572,57.07,6.591,0.08228,3.33529,0.43825
AST-005,2003-11-17 13:36:24,0.504,57.84,6.651,0.08254,3.29036,0.37589
AST-005,2003-11-17 13:46:24,0.533,57.47,6.518,0.08595,2.93198,0.36196
AST-005,2003-11-17 13:56:24,0.596,57.2,6.592,0.06694,3.39138,0.33227
AST-005,2003-11-17 14:06:24,0.516,58.94,6.476,0.07457,2.96538,0.31577
AST-005,2003-11-17 14:16:24,0.53,55.35,6.59,0.07303,3.09192,0.34339
AST-005,2003-11-17 14:26:24,0.458,55.85,6.681,0.08302,2.94846,0.36318
AST-005,2003-11-17 14:36:24,0.531,57.29,6.719,0.08278,3.28095,0.37317
AST-005,2003-11-17 14:46:24,0.534,57.42,6.494,0.07956,2.79582,0.38117
AST-005,2003-11-17 14:56:24,0.621,56.56,6.384,0.08211,3.07413,0.42252
AST-005,2003-11-17 15:06:24,0.504,56.76,6.615,0.08899,2.94235,0.34716
AST-005,2003-11-17 15:16:24,0.544,56.79,6.443,0.09357,3.1852,0.46974
AST-005,2003-11-17 15:26:24,0.591,57.7,6.546,0.08732,3.02233,0.34004
AST-005,2003-11-17 15:36:24,0.587,58.56,6.42,0.08535,3.01047,0.37272
AST-005,2003-11-17 15:46:24,0.536,56.74,6.597,0.08494,3.08276,0.36749
AST-005,2003-11-17 15:56:24,0.521,60.02,6.533,0.08155,3.0382,0.41835
AST-005,2003-11-17 16:06:24,0.547,57.58,6.491,0.0784,3.03653,0.39417
AST-005,2003-11-17 16:16:24,0.614,58.3,6.522,0.08145,2.92876,0.38488
AST-005,2003-11-17 16:26:24,0.563,57.75,6.289,0.08408,2.9492,0.37322
AST-005,2003-11-17 16:36:24,0.675,56.31,6.495,0.08327,3.1533,0.40525
AST-005,2003-11-17 16:46:24,0.564,58.26,6.43,0.07976,3.11716,0.39492
AST-005,2003-11-17 16:56:24,0.626,58.28,6.623,0.08132,3.01017,0.33055
AST-005,2003-11-17 17:06:24,0.599,58.21,6.865,0.0818,3.21811,0.35632
AST-005,2003-11-17 17:16:24,0.589,58.02,6.277,0.08528,3.12241,0.42362
AST-005,2003-11-17 17:26:24,0.65,56.8,6.714,0.07955,2.99085,0.39586
AST-005,2003-11-17 17:36:24,0.556,59.28,6.212,0.07908,3.09698,0.31091
AST-005,2003-11-17 17:46:24,0.584,58.45,6.462,0.0816,2.86976,0.43894
AST-005,2003-11-17 17:56:24,0.571,56.99,6.628,0.08446,2.94269,0.39407
AST-005,2003-11-17 18:06:24,0.56,58.72,6.616,0.07594,2.85841,0.30429
AST-005,2003-11-17 18:16:24,0.52,58.35,6.627,0.08205,3.03054,0.34997
AST-005,2003-11-17 18:26:24,0.529,57.66,6.642,0.08772,3.19724,0.35021
AST-005,2003-11-17 18:36:24,0.533,57.29,6.43,0.08032,3.08767,0.32841
AST-005,2003-11-17 18:46:24,0.59,59.84,6.413,0.08268,3.02573,0.33132
AST-005,2003-11-17 18:56:24,0.562,57.89,6.42,0.08345,2.97106,0.43994
AST-005,2003-11-17 19:06:24,0.6,55.5,6.321,0.07584,3.10389,0.40641
AST-005,2003-11-17 19:16:24,0.552,56.64,6.65,0.08422,3.0613,0.3381
AST-005,2003-11-17 19:26:24,0.592,56.17,6.058,0.0734,3.14928,0.35555
AST-005,2003-11-17 19:36:24,0.574,58.71,6.999,0.08281,2.79086,0.43616
AST-005,2003-11-17 19:46:24,0.495,57.92,6.328,0.08778,3.16807,0.35428
AST-005,2003-11-17 19:56:24,0.558,56.18,6.587,0.08186,3.09592,0.3726
AST-005,2003-11-17 20:06:24,0.524,57.32,6.383,0.0878,3.13583,0.44983
AST-005,2003-11-17 20:16:24,0.562,58.54,6.813,0.08099,2.77976,0.3293
AST-005,2003-11-17 20:26:24,0.523,56.92,6.691,0.08801,3.07773,0.37453
AST-005,2003-11-17 20:36:24,0.56,56.93,6.313,0.07866,2.8374,0.4008
AST-005,2003-11-17 20:46:24,0.583,57.54,6.11,0.08985,2.89279,0.33174
AST-005,2003-11-17 20:56:24,0.608,58.17,6.576,0.0747,3.02215,0.30136
AST-005,2003-11-17 21:06:24,0.577,57.71,6.581,0.07878,3.00477,0.36498
AST-005,2003-11-17 21:16:24,0.558,57.92,6.54,0.08355,2.94708,0.41595
AST-005,2003-11-17 21:26:24,0.572,56.53,6.543,0.08257,2.95829,0.39287
AST-005,2003-11-17 21:36:24,0.59,55.48,6.603,0.09035,3.1005,0.34361
AST-005,2003-11-17 21:46:24,0.507,56.6,6.81,0.08244,2.96788,0.38445
AST-005,2003-11-17 21:56:24,0.548,55.68,6.364,0.07731,3.28145,0.31218
AST-005,2003-11-17 22:06:24,0.631,56.11,6.51,0.08684,2.98778,0.39942
AST-005,2003-11-17 22:16:24,0.502,55.85,6.454,0.07891,2.95157,0.28676
AST-005,2003-11-17 22:26:24,0.507,56.24,6.499,0.08123,3.59152,0.36405
AST-005,2003-11-17 22:36:24,0.585,56.42,6.298,0.07583,3.12638,0.378
AST-005,2003-11-17 22:46:24,0.533,56.12,6.568,0.07446,3.18708,0.35631
AST-005,2003-11-17 22:56:24,0.539,55.95,6.42,0.08866,3.04083,0.44249
AST-005,2003-11-17 23:06:24,0.611,57.17,6.534,0.08246,3.04392,0.3142
AST-005,2003-11-17 23:16:24,0.64,57.8,6.323,0.08644,2.93866,0.3601
AST-005,2003-11-17 23:26:24,0.511,53.88,6.571,0.0784,3.03514,0.32016
AST-005,2003-11-17 23:36:24,0.617,54.39,6.669,0.07547,2.993,0.29786
AST-005,2003-11-17 23:46:24,0.569,54.37,6.581,0.07556,2.96248,0.37648
AST-005,2003-11-17 23:56:24,0.567,55.56,6.549,0.08542,3.22276,0.35012
AST-005,2003-11-18 00:06:24,0.568,57.79,6.439,0.08128,2.83041,0.42663
AST-005,2003-11-18 00:16:24,0.526,56.18,6.497,0.0831,2.8022,0.32788
AST-005,2003-11-18 00:26:24,0.535,56.43,6.501,0.08197,2.82085,0.31313
AST-005,2003-11-18 00:36:24,0.566,52.17,6.514,0.07882,2.86611,0.36058
AST-005,2003-11-18 00:46:24,0.548,58.53,6.517,0.07957,3.01608,0.33491
AST-005,2003-11-18 00:56:24,0.469,55.95,6.26,0.08579,2.66161,0.3625
AST-005,2003-11-18 01:06:24,0.553,52.56,6.411,0.08366,3.0795,0.33825
AST-005,2003-11-18 01:16:24,0.552,53.52,6.428,0.07231,3.02934,0.34016
AST-005,2003-11-18 01:26:24,0.536,54.45,6.412,0.08286,2.81934,0.4367
AST-005,2003-11-18 01:36:24,0.54,54.68,6.601,0.07628,3.04811,0.33343
AST-005,2003-11-18 01:46:24,0.626,54.69,6.572,0.09004,3.04083,0.44572
AST-005,2003-11-18 01:56:24,0.617,54.96,6.673,0.082,2.98174,0.40663
AST-005,2003-11-18 02:06:24,0.546,54.98,6.258,0.08137,2.90656,0.29339
AST-005,2003-11-18 02:16:24,0.599,55.92,6.597,0.07865,3.45334,0.35823
AST-005,2003-11-18 02:26:24,0.51,56.52,6.309,0.07456,2.83086,0.26753
AST-005,2003-11-18 02:36:24,0.437,55.25,6.486,0.08063,2.96595,0.33838
AST-005,2003-11-18 02:46:24,0.564,53.67,6.46,0.07496,3.03338,0.39419
AST-005,2003-11-18 02:56:24,0.612,53.78,6.362,0.0812,3.14971,0.36349
AST-005,2003-11-18 03:06:24,0.584,51.7,6.3,0.07195,3.01391,0.36338
AST-005,2003-11-18 03:16:24,0.43,54.62,6.517,0.07536,2.57664,0.41003
AST-005,2003-11-18 03:26:24,0.497,53.94,6.441,0.07811,3.04224,0.39271
AST-005,2003-11-18 03:36:24,0.569,53.73,6.673,0.08044,2.72755,0.43523
AST-005,2003-11-18 03:46:24,0.579,54.03,6.599,0.07614,2.91127,0.38704
AST-005,2003-11-18 03:56:24,0.562,54.14,6.627,0.07712,3.05526,0.38723
AST-005,2003-11-18 04:06:24,0.543,53.19,6.369,0.07313,3.19658,0.32891
AST-005,2003-11-18 04:16:24,0.524,54.45,6.326,0.08046,2.72732,0.3672
AST-005,2003-11-18 04:26:24,0.483,52.94,6.651,0.0775,3.05186,0.32795
AST-005,2003-11-18 04:36:24,0.486,53.76,6.597,0.07546,3.09378,0.34044
AST-005,2003-11-18 04:46:24,0.476,53.64,6.317,0.08083,3.10356,0.31524
AST-005,2003-11-18 04:56:24,0.597,54.07,6.496,0.07775,2.77651,0.39136
AST-005,2003-11-18 05:06:24,0.498,52.62,6.242,0.07857,3.09089,0.37423
AST-005,2003-11-18 05:16:24,0.505,54.52,6.289,0.07506,2.95402,0.30884
AST-005,2003-11-18 05:26:24,0.518,53.33,6.674,0.0805,2.98954,0.37047
AST-005,2003-11-18 05:36:24,0.554,53.98,6.47,0.09072,3.23246,0.35902
AST-005,2003-11-18 05:46:24,0.509,52.0,6.564,0.07915,2.99194,0.3224
AST-005,2003-11-18 05:56:24,0.444,54.92,6.552,0.07757,3.24431,0.35345
AST-005,2003-11-18 06:06:24,0.485,54.0,6.331,0.07966,2.73006,0.30378
AST-005,2003-11-18 06:16:24,0.477,53.05,6.563,0.07775,3.08297,0.39766
AST-005,2003-11-18 06:26:24,0.573,54.04,6.397,0.07074,2.81702,0.34236
AST-005,2003-11-18 06:36:24,0.596,55.58,6.606,0.06566,2.95842,0.29012
AST-005,2003-11-18 06:46:24,0.526,53.01,6.568,0.08008,3.00506,0.33465
AST-005,2003-11-18 06:56:24,0.557,54.01,6.624,0.07886,2.73838,0.39267
AST-005,2003-11-18 07:06:24,0.513,53.03,6.594,0.07551,2.82576,0.31271
AST-005,2003-11-18 07:16:24,0.515,54.21,6.586,0.07849,3.00926,0.35468
AST-005,2003-11-18 07:26:24,0.571,54.59,6.455,0.08158,2.87989,0.31175
AST-005,2003-11-18 07:36:24,0.55,53.67,6.371,0.08099,3.1318,0.37122
AST-005,2003-11-18 07:46:24,0.541,55.97,6.303,0.08179,2.89714,0.31107
AST-005,2003-11-18 07:56:24,0.581,53.49,6.27,0.07369,3.02605,0.39592
AST-005,2003-11-18 08:06:24,0.493,57.07,6.653,0.07776,2.87776,0.42671
AST-005,2003-11-18 08:16:24,0.568,53.19,6.527,0.08233,2.85945,0.33901
AST-005,2003-11-18 08:26:24,0.52,54.55,6.71,0.08048,2.79658,0.44264
AST-005,2003-11-18 08:36:24,0.593,52.75,6.773,0.07435,3.06038,0.30978
AST-005,2003-11-18 08:46:24,0.59,56.91,6.365,0.06703,3.2824,0.35406
AST-005,2003-11-18 08:56:24,0.534,55.44,6.287,0.0713,3.15247,0.37423
AST-005,2003-11-18 09:06:24,0.55,53.64,6.422,0.07713,3.20922,0.28335
AST-005,2003-11-18 09:16:24,0.521,53.61,6.235,0.0769,2.95918,0.39516
AST-005,2003-11-18 09:26:24,0.464,55.0,6.485,0.0839,3.08437,0.41219
AST-005,2003-11-18 09:36:24,0.581,57.07,6.514,0.07131,2.90244,0.30584
AST-005,2003-11-18 09:46:24,0.533,52.44,6.338,0.08811,2.81356,0.38935
AST-005,2003-11-18 09:56:24,0.529,57.19,6.524,0.07417,3.00126,0.34371
AST-005,2003-11-18 10:06:24,0.588,54.75,6.689,0.07547,3.13194,0.27243
AST-005,2003-11-18 10:16:24,0.53,53.51,6.503,0.08247,3.02707,0.45349
AST-005,2003-11-18 10:26:24,0.577,55.05,6.625,0.07556,2.88007,0.37535
AST-005,2003-11-18 10:36:24,0.518,56.09,6.334,0.07124,2.95211,0.35427
AST-005,2003-11-18 10:46:24,0.538,54.34,6.595,0.07753,2.90444,0.41278
AST-005,2003-11-18 10:56:24,0.6,56.44,6.406,0.07687,2.94265,0.29254
AST-005,2003-11-18 11:06:24,0.57,57.84,6.426,0.07409,3.17305,0.28074
AST-005,2003-11-18 11:16:24,0.635,55.91,6.312,0.07923,3.24697,0.31622
AST-005,2003-11-18 11:26:24,0.527,55.83,6.432,0.07147,2.79062,0.39307
AST-005,2003-11-18 11:36:24,0.591,56.81,6.616,0.08148,3.11852,0.34224
AST-005,2003-11-18 11:46:24,0.521,54.99,6.612,0.0828,3.04687,0.29097
AST-005,2003-11-18 11:56:24,0.502,56.25,6.467,0.0782,3.12049,0.41645
AST-005,2003-11-18 12:06:24,0.511,55.92,6.377,0.0843,2.9129,0.41881
AST-005,2003-11-18 12:16:24,0.557,56.25,6.413,0.07486,2.86071,0.33903
AST-005,2003-11-18 12:26:24,0.54,54.29,6.472,0.08339,3.01579,0.3686
AST-005,2003-11-18 12:36:24,0.47,59.57,6.083,0.08236,3.05486,0.39787
AST-005,2003-11-18 12:46:24,0.583,58.19,6.36,0.08279,2.83024,0.39812
AST-005,2003-11-18 12:56:24,0.512,56.48,6.443,0.08238,2.98444,0.29976
AST-005,2003-11-18 13:06:24,0.56,58.23,6.299,0.0778,3.09273,0.36197
AST-005,2003-11-18 13:16:24,0.565,57.15,6.502,0.0822,2.86143,0.3003
AST-005,2003-11-18 13:26:24,0.557,57.09,6.584,0.08386,3.24732,0.33671
AST-005,2003-11-18 13:36:24,0.549,55.85,6.307,0.08699,2.7164,0.4565
AST-005,2003-11-18 13:46:24,0.591,55.77,6.289,0.07838,3.32124,0.40152
AST-005,2003-11-18 13:56:24,0.641,55.58,6.508,0.0806,2.67873,0.33715
AST-005,2003-11-18 14:06:24,0.476,57.17,6.312,0.09092,2.98125,0.32159
AST-005,2003-11-18 14:16:24,0.535,57.99,6.592,0.07893,2.94258,0.34608
